[2025-05-27 15:17:27,976] INFO in utils: Loading model...
[2025-05-27 16:26:24,946] INFO in _internal: 127.0.0.1 - - [27/May/2025 16:26:24] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:42:04,738] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:42:04,739] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "GET /?id=dcae0c7f-0f4f-4aa1-9291-58c38cc7580b&vscodeBrowserReqId=1748347924727 HTTP/1.1" 200 -
[2025-05-27 17:42:04,778] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,780] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,787] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,832] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,850] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,860] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,883] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,895] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,932] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,949] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,952] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "GET /static/js/index.js HTTP/1.1" 200 -
[2025-05-27 17:42:04,991] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:04,997] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:04] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:05,729] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:05] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:42:06,679] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:42:06,680] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "GET /?id=dcae0c7f-0f4f-4aa1-9291-58c38cc7580b&vscodeBrowserReqId=1748347926672 HTTP/1.1" 200 -
[2025-05-27 17:42:06,738] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,738] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,738] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,738] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,757] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,795] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,800] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,814] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,815] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,817] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,829] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,856] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,858] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:42:06,987] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:06] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:42:14,839] INFO in main: ------------------starting upload route----------------------
[2025-05-27 17:42:14,873] INFO in main: Received files: ['cube_angle_019.png', 'cube_angle_020.png', 'cube_angle_021.png', 'cube_angle_022.png', 'cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_028.png', 'cube_angle_029.png']
[2025-05-27 17:42:14,888] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 17:42:14,890] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 17:42:14,891] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 17:42:14,893] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 17:42:14,894] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 17:42:14,896] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 17:42:14,898] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,900] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,903] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,906] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,912] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,914] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,916] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,919] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:42:14,932] INFO in utils: Transformed images shape: torch.Size([8, 3, 224, 224])
[2025-05-27 17:42:14,941] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 17:42:14,943] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 17:42:14,949] INFO in utils: Tensor max value: 0.7254902124404907
[2025-05-27 17:42:14,952] INFO in utils: length: 8
[2025-05-27 17:42:17,214] INFO in main: Processed images shape: torch.Size([1, 8, 3, 224, 224])
[2025-05-27 17:42:17,219] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:42:17.218693 Parameters in Encoder: 7772480.
[2025-05-27 17:42:17,225] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:42:17.225694 Parameters in Decoder: 71583064.
[2025-05-27 17:42:17,227] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:42:17.227696 Parameters in Merger: 8571.
[2025-05-27 17:42:17,228] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:42:17.228695 Parameters in Refiner: 34880352.
[2025-05-27 17:42:40,852] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:40] "POST /upload HTTP/1.1" 200 -
[2025-05-27 17:42:41,002] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:41] "POST /save-model HTTP/1.1" 200 -
[2025-05-27 17:42:41,175] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:42:41] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:43:06,408] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:43:06,410] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "GET /?id=dcae0c7f-0f4f-4aa1-9291-58c38cc7580b&vscodeBrowserReqId=1748347986400 HTTP/1.1" 200 -
[2025-05-27 17:43:06,461] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,461] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,466] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,478] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,487] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,487] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,487] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,505] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,521] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,530] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/js/index.js HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,537] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,557] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,559] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:43:06,705] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:43:06] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:46:51,669] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:46:51,670] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "GET /?id=dcae0c7f-0f4f-4aa1-9291-58c38cc7580b&vscodeBrowserReqId=1748348211656 HTTP/1.1" 200 -
[2025-05-27 17:46:51,715] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,720] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,721] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,725] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,750] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,754] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,762] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,779] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,803] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,837] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "GET /static/js/index.js HTTP/1.1" 200 -
[2025-05-27 17:46:51,891] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,922] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:46:51,924] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:51] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:46:52,227] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:46:52] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:46:57,803] INFO in main: ------------------starting upload route----------------------
[2025-05-27 17:46:57,803] INFO in main: Received files: ['cube_angle_020.png', 'cube_angle_021.png', 'cube_angle_022.png', 'cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_029.png']
[2025-05-27 17:46:57,803] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 17:46:57,820] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 17:46:57,820] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 17:46:57,820] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 17:46:57,820] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 17:46:57,820] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 17:46:57,820] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,829] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,837] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,842] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,844] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,846] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:46:57,862] INFO in utils: Transformed images shape: torch.Size([6, 3, 224, 224])
[2025-05-27 17:46:57,862] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 17:46:57,876] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 17:46:57,881] INFO in utils: Tensor max value: 0.7254902124404907
[2025-05-27 17:46:57,885] INFO in utils: length: 6
[2025-05-27 17:47:00,098] INFO in main: Processed images shape: torch.Size([1, 6, 3, 224, 224])
[2025-05-27 17:47:00,125] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:00.125989 Parameters in Encoder: 7772480.
[2025-05-27 17:47:00,125] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:00.125989 Parameters in Decoder: 71583064.
[2025-05-27 17:47:00,125] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:00.125989 Parameters in Merger: 8571.
[2025-05-27 17:47:00,133] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:00.133636 Parameters in Refiner: 34880352.
[2025-05-27 17:47:20,877] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:20] "POST /upload HTTP/1.1" 200 -
[2025-05-27 17:47:21,048] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:21] "POST /save-model HTTP/1.1" 200 -
[2025-05-27 17:47:21,224] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:21] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:47:31,365] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:47:31,365] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "GET / HTTP/1.1" 200 -
[2025-05-27 17:47:31,490] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 17:47:31,770] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,778] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,807] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,825] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,872] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,890] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,935] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,953] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:31,971] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:31] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:47:32,007] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "GET /static/js/index.js HTTP/1.1" 200 -
[2025-05-27 17:47:32,037] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:47:32,072] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:47:32,072] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:47:32,541] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 17:47:32,608] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:47:32] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:47:38,065] INFO in main: ------------------starting upload route----------------------
[2025-05-27 17:47:38,117] INFO in main: Received files: ['cube_angle_011.png', 'cube_angle_012.png', 'cube_angle_013.png', 'cube_angle_014.png', 'cube_angle_015.png', 'cube_angle_021.png', 'cube_angle_022.png', 'cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_025.png']
[2025-05-27 17:47:38,118] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 17:47:38,119] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 17:47:38,120] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 17:47:38,120] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 17:47:38,120] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 17:47:38,121] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 17:47:38,123] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,127] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,137] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,139] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,142] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,146] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,154] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,156] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,158] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,161] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:47:38,188] INFO in utils: Transformed images shape: torch.Size([10, 3, 224, 224])
[2025-05-27 17:47:38,189] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 17:47:38,202] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 17:47:38,206] INFO in utils: Tensor max value: 0.7254902124404907
[2025-05-27 17:47:38,207] INFO in utils: length: 10
[2025-05-27 17:47:39,885] INFO in main: Processed images shape: torch.Size([1, 10, 3, 224, 224])
[2025-05-27 17:47:39,909] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:39.909748 Parameters in Encoder: 7772480.
[2025-05-27 17:47:39,910] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:39.910748 Parameters in Decoder: 71583064.
[2025-05-27 17:47:39,919] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:39.919358 Parameters in Merger: 8571.
[2025-05-27 17:47:39,921] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:47:39.921358 Parameters in Refiner: 34880352.
[2025-05-27 17:48:08,791] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:48:08] "POST /upload HTTP/1.1" 200 -
[2025-05-27 17:48:09,165] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:48:09] "POST /save-model HTTP/1.1" 200 -
[2025-05-27 17:48:09,434] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:48:09] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:52:55,503] DEBUG in main: -----------------------initializing app----------------------
[2025-05-27 17:52:55,530] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "GET / HTTP/1.1" 200 -
[2025-05-27 17:52:55,691] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[33mGET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1[0m" 404 -
[2025-05-27 17:52:55,845] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/index.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,847] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/upload_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,880] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/theme.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,894] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/footer.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,913] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/uploaded_files_area.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,934] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/model_preview_nav_bar.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,935] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/model_container.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,963] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/notification.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:55,999] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:55] "[36mGET /static/css/model_gallery.css HTTP/1.1[0m" 304 -
[2025-05-27 17:52:56,000] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:56] "GET /static/js/index.js HTTP/1.1" 200 -
[2025-05-27 17:52:56,063] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:56] "[36mGET /static/js/theme.js HTTP/1.1[0m" 304 -
[2025-05-27 17:52:56,162] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:56] "[36mGET /static/js/threejs.js HTTP/1.1[0m" 304 -
[2025-05-27 17:52:56,216] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:56] "[36mGET /static/js/utils.js HTTP/1.1[0m" 304 -
[2025-05-27 17:52:56,932] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:56] "[36mGET /static/icons/icon.png HTTP/1.1[0m" 304 -
[2025-05-27 17:52:57,050] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:52:57] "GET /api/models HTTP/1.1" 200 -
[2025-05-27 17:53:02,088] INFO in main: ------------------starting upload route----------------------
[2025-05-27 17:53:02,136] INFO in main: Received files: ['cube_angle_011.png', 'cube_angle_012.png', 'cube_angle_013.png', 'cube_angle_014.png', 'cube_angle_015.png', 'cube_angle_016.png', 'cube_angle_021.png', 'cube_angle_022.png', 'cube_angle_023.png', 'cube_angle_024.png', 'cube_angle_025.png', 'cube_angle_026.png']
[2025-05-27 17:53:02,138] INFO in utils: --------------------------- starting process images ---------------------------
[2025-05-27 17:53:02,144] INFO in utils: IMG_SIZE: (224, 224)
[2025-05-27 17:53:02,145] INFO in utils: CROP_SIZE: (128, 128)
[2025-05-27 17:53:02,149] INFO in utils: RANDOM_BG_COLOR_RANGE: [[240, 240], [240, 240], [240, 240]]
[2025-05-27 17:53:02,152] INFO in utils: MEAN: [0.5, 0.5, 0.5]
[2025-05-27 17:53:02,153] INFO in utils: STD: [0.5, 0.5, 0.5]
[2025-05-27 17:53:02,165] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,169] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,172] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,180] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,182] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,184] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,186] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,190] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,198] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,200] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,202] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,207] INFO in utils: Image shape: (224, 224, 3)
[2025-05-27 17:53:02,236] INFO in utils: Transformed images shape: torch.Size([12, 3, 224, 224])
[2025-05-27 17:53:02,243] INFO in utils: Tensor dtype: torch.float32
[2025-05-27 17:53:02,253] INFO in utils: Tensor min value: -0.8274509906768799
[2025-05-27 17:53:02,266] INFO in utils: Tensor max value: 0.7254902124404907
[2025-05-27 17:53:02,267] INFO in utils: length: 12
[2025-05-27 17:53:03,761] INFO in main: Processed images shape: torch.Size([1, 12, 3, 224, 224])
[2025-05-27 17:53:03,769] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:53:03.769596 Parameters in Encoder: 7772480.
[2025-05-27 17:53:03,777] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:53:03.770596 Parameters in Decoder: 71583064.
[2025-05-27 17:53:03,784] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:53:03.784598 Parameters in Merger: 8571.
[2025-05-27 17:53:03,836] DEBUG in model_architecture: [DEBUG] 2025-05-27 17:53:03.836602 Parameters in Refiner: 34880352.
[2025-05-27 17:53:32,391] INFO in _internal: 127.0.0.1 - - [27/May/2025 17:53:32] "POST /upload HTTP/1.1" 200 -
